id,level,level_name.local,level_name.en,name.local,name.en,name.slug,code.id,code.iso,parent.id,parent.name.local,parent.name.en,children_count.region,children_count.province,children_count.municipality,children_count.barangay,zip_codes,geo.lat,geo.lon
060615,3,Bayan,Municipality,Sebaste,Sebaste,sebaste-060615,060615,,060600,Antique,Antique,,,,10,,11.583,122.1
060616,3,Bayan,Municipality,Sibalom,Sibalom,sibalom-060616,060616,,060600,Antique,Antique,,,,76,,10.783,122.017
060617,3,Bayan,Municipality,Tibiao,Tibiao,tibiao-060617,060617,,060600,Antique,Antique,,,,21,,11.283,122.05
060618,3,Bayan,Municipality,Valderrama,Valderrama,valderrama-060618,060618,,060600,Antique,Antique,,,,22,,11,122.133
061900,2,Lalawigan,Province,Capiz,Capiz,capiz-061900,061900,,R06,Western Visayas,Western Visayas,,,17,473,,11.5026,122.707
061901,3,Bayan,Municipality,Cuartero,Cuartero,cuartero-061901,061901,,061900,Capiz,Capiz,,,,22,,11.35,122.667
061902,3,Bayan,Municipality,Dao,Dao,dao-061902,061902,,061900,Capiz,Capiz,,,,20,,11.4,122.683
061903,3,Bayan,Municipality,Dumalag,Dumalag,dumalag-061903,061903,,061900,Capiz,Capiz,,,,19,,11.3,122.617
061904,3,Bayan,Municipality,Dumarao,Dumarao,dumarao-061904,061904,,061900,Capiz,Capiz,,,,33,,11.267,122.683
061905,3,Bayan,Municipality,Ivisan,Ivisan,ivisan-061905,061905,,061900,Capiz,Capiz,,,,15,,11.517,122.683
061906,3,Bayan,Municipality,Jamindan,Jamindan,jamindan-061906,061906,,061900,Capiz,Capiz,,,,30,,11.4,122.5
061907,3,Bayan,Municipality,Ma-Ayon,Ma-Ayon,ma-ayon-061907,061907,,061900,Capiz,Capiz,,,,32,,11.383,122.783
061908,3,Bayan,Municipality,Mambusao,Mambusao,mambusao-061908,061908,,061900,Capiz,Capiz,,,,26,,11.433,122.6
061909,3,Bayan,Municipality,Panay,Panay,panay-061909,061909,,061900,Capiz,Capiz,,,,42,,11.55,122.8
061910,3,Bayan,Municipality,Panitan,Panitan,panitan-061910,061910,,061900,Capiz,Capiz,,,,26,,11.467,122.767
061911,3,Bayan,Municipality,Pilar,Pilar,pilar-061911,061911,,061900,Capiz,Capiz,,,,24,,11.483,123
061912,3,Bayan,Municipality,Pontevedra,Pontevedra,pontevedra-061912,061912,,061900,Capiz,Capiz,,,,26,,11.483,122.833
061913,3,Bayan,Municipality,President Roxas,President Roxas,president-roxas-061913,061913,,061900,Capiz,Capiz,,,,22,,11.433,122.933
061914,3,Bayan,Municipality,Roxas City,Roxas City,roxas-city-061914,061914,,061900,Capiz,Capiz,,,,47,,11.583,122.75
061915,3,Bayan,Municipality,Sapi-An,Sapi-An,sapi-an-061915,061915,,061900,Capiz,Capiz,,,,10,,11.5,122.6
061916,3,Bayan,Municipality,Sigma,Sigma,sigma-061916,061916,,061900,Capiz,Capiz,,,,21,,11.417,122.667
061917,3,Bayan,Municipality,Tapaz,Tapaz,tapaz-061917,061917,,061900,Capiz,Capiz,,,,58,,11.267,122.533
063000,2,Lalawigan,Province,Iloilo,Iloilo,iloilo-063000,063000,,R06,Western Visayas,Western Visayas,,,44,1901,,11.5826,122.5502
063001,3,Bayan,Municipality,Ajuy,Ajuy,ajuy-063001,063001,,063000,Iloilo,Iloilo,,,,34,,11.167,123.017
063002,3,Bayan,Municipality,Alimodian,Alimodian,alimodian-063002,063002,,063000,Iloilo,Iloilo,,,,51,,10.817,122.433
063003,3,Bayan,Municipality,Anilao,Anilao,anilao-063003,063003,,063000,Iloilo,Iloilo,,,,21,,11,122.717
063004,3,Bayan,Municipality,Badiangan,Badiangan,badiangan-063004,063004,,063000,Iloilo,Iloilo,,,,31,,11.5724,122.3118
063005,3,Bayan,Municipality,Balasan,Balasan,balasan-063005,063005,,063000,Iloilo,Iloilo,,,,23,,11.467,123.083
063006,3,Bayan,Municipality,Banate,Banate,banate-063006,063006,,063000,Iloilo,Iloilo,,,,18,,11.05,122.783
063007,3,Bayan,Municipality,Barotac Nuevo,Barotac Nuevo,barotac-nuevo-063007,063007,,063000,Iloilo,Iloilo,,,,29,,10.9,122.7
063008,3,Bayan,Municipality,Barotac Viejo,Barotac Viejo,barotac-viejo-063008,063008,,063000,Iloilo,Iloilo,,,,26,,11.05,122.85
063009,3,Bayan,Municipality,Batad,Batad,batad-063009,063009,,063000,Iloilo,Iloilo,,,,24,,11.417,123.117
063010,3,Bayan,Municipality,Bingawan,Bingawan,bingawan-063010,063010,,063000,Iloilo,Iloilo,,,,14,,11.233,122.567
063012,3,Bayan,Municipality,Cabatuan,Cabatuan,cabatuan-063012,063012,,063000,Iloilo,Iloilo,,,,68,,16.95889,121.66917
063013,3,Bayan,Municipality,Calinog,Calinog,calinog-063013,063013,,063000,Iloilo,Iloilo,,,,59,,11.133,122.5
063014,3,Bayan,Municipality,Carles,Carles,carles-063014,063014,,063000,Iloilo,Iloilo,,,,33,,11.567,123.133
063015,3,Bayan,Municipality,Concepcion,Concepcion,concepcion-063015,063015,,063000,Iloilo,Iloilo,,,,25,,6.4541,124.8801
063016,3,Bayan,Municipality,Dingle,Dingle,dingle-063016,063016,,063000,Iloilo,Iloilo,,,,33,,11.05,122.667
063017,3,Bayan,Municipality,Dueñas,Dueñas,dueas-063017,063017,,063000,Iloilo,Iloilo,,,,47,,11.067,122.617
063018,3,Bayan,Municipality,Dumangas,Dumangas,dumangas-063018,063018,,063000,Iloilo,Iloilo,,,,45,,10.833,122.717
063019,3,Bayan,Municipality,Estancia,Estancia,estancia-063019,063019,,063000,Iloilo,Iloilo,,,,25,,11.45,123.15
063020,3,Bayan,Municipality,Guimbal,Guimbal,guimbal-063020,063020,,063000,Iloilo,Iloilo,,,,33,,10.667,122.317
063021,3,Bayan,Municipality,Igbaras,Igbaras,igbaras-063021,063021,,063000,Iloilo,Iloilo,,,,46,,10.717,122.267
063022,3,Bayan,Municipality,Iloilo City,Iloilo City,iloilo-city-063022,063022,,063000,Iloilo,Iloilo,,,,180,,11.6166,122.5413
063023,3,Bayan,Municipality,Janiuay,Janiuay,janiuay-063023,063023,,063000,Iloilo,Iloilo,,,,60,,10.95,122.5
063025,3,Bayan,Municipality,Lambunao,Lambunao,lambunao-063025,063025,,063000,Iloilo,Iloilo,,,,73,,11.05,122.483
063026,3,Bayan,Municipality,Leganes,Leganes,leganes-063026,063026,,063000,Iloilo,Iloilo,,,,18,,10.783,122.583
063027,3,Bayan,Municipality,Lemery,Lemery,lemery-063027,063027,,063000,Iloilo,Iloilo,,,,31,,11.233,122.933
063028,3,Bayan,Municipality,Leon,Leon,leon-063028,063028,,063000,Iloilo,Iloilo,,,,85,,10.783,122.383
063029,3,Bayan,Municipality,Maasin,Maasin,maasin-063029,063029,,063000,Iloilo,Iloilo,,,,50,,10.883,122.433
063030,3,Bayan,Municipality,Miagao,Miagao,miagao-063030,063030,,063000,Iloilo,Iloilo,,,,119,,10.65,122.233
063031,3,Bayan,Municipality,Mina,Mina,mina-063031,063031,,063000,Iloilo,Iloilo,,,,22,,10.933,122.583
063032,3,Bayan,Municipality,New Lucena,New Lucena,new-lucena-063032,063032,,063000,Iloilo,Iloilo,,,,21,,10.883,122.6
063034,3,Bayan,Municipality,Oton,Oton,oton-063034,063034,,063000,Iloilo,Iloilo,,,,37,,10.7,122.467
063035,3,Bayan,Municipality,Passi,Passi,passi-063035,063035,,063000,Iloilo,Iloilo,,,,51,,10.7167,122.2667
063036,3,Bayan,Municipality,Pavia,Pavia,pavia-063036,063036,,063000,Iloilo,Iloilo,,,,18,,10.775,122.54194
063037,3,Bayan,Municipality,Pototan,Pototan,pototan-063037,063037,,063000,Iloilo,Iloilo,,,,50,,10.95,122.633
063038,3,Bayan,Municipality,San Dionisio,San Dionisio,san-dionisio-063038,063038,,063000,Iloilo,Iloilo,,,,29,,11.267,123.083
063039,3,Bayan,Municipality,San Enrique,San Enrique,san-enrique-063039,063039,,063000,Iloilo,Iloilo,,,,28,,10.417,122.85
063040,3,Bayan,Municipality,San Joaquin,San Joaquin,san-joaquin-063040,063040,,063000,Iloilo,Iloilo,,,,85,,15.6,120.9167
063041,3,Bayan,Municipality,San Miguel,San Miguel,san-miguel-063041,063041,,063000,Iloilo,Iloilo,,,,24,,7.65,123.267
063042,3,Bayan,Municipality,San Rafael,San Rafael,san-rafael-063042,063042,,063000,Iloilo,Iloilo,,,,9,,11.167,122.833
063043,3,Bayan,Municipality,Santa Barbara,Santa Barbara,santa-barbara-063043,063043,,063000,Iloilo,Iloilo,,,,60,,16.00306,120.40083
063044,3,Bayan,Municipality,Sara,Sara,sara-063044,063044,,063000,Iloilo,Iloilo,,,,42,,11.25,123.017
063045,3,Bayan,Municipality,Tigbauan,Tigbauan,tigbauan-063045,063045,,063000,Iloilo,Iloilo,,,,52,,10.717,122.383
063046,3,Bayan,Municipality,Tubungan,Tubungan,tubungan-063046,063046,,063000,Iloilo,Iloilo,,,,48,,10.783,122.3
063047,3,Bayan,Municipality,Zarraga,Zarraga,zarraga-063047,063047,,063000,Iloilo,Iloilo,,,,24,,10.817,122.6
064500,2,Lalawigan,Province,Negros Occidental,Negros Occidental,negros-occidental-064500,064500,,R06,Western Visayas,Western Visayas,,,32,662,,12.3647,122.4029
064501,3,Bayan,Municipality,Bacolod City,Bacolod City,bacolod-city-064501,064501,,064500,Negros Occidental,Negros Occidental,,,,61,,12.5323,122.343
064502,3,Bayan,Municipality,Bago City,Bago City,bago-city-064502,064502,,064500,Negros Occidental,Negros Occidental,,,,24,,13.8081,121.1175
064503,3,Bayan,Municipality,Binalbagan,Binalbagan,binalbagan-064503,064503,,064500,Negros Occidental,Negros Occidental,,,,16,,10.2,122.867
064504,3,Bayan,Municipality,Cadiz City,Cadiz City,cadiz-city-064504,064504,,064500,Negros Occidental,Negros Occidental,,,,22,,10.95,123.3
064505,3,Bayan,Municipality,Calatrava,Calatrava,calatrava-064505,064505,,064500,Negros Occidental,Negros Occidental,,,,40,,12.617,122.067
064506,3,Bayan,Municipality,Candoni,Candoni,candoni-064506,064506,,064500,Negros Occidental,Negros Occidental,,,,9,,9.8310444,122.6429806
064507,3,Bayan,Municipality,Cauayan,Cauayan,cauayan-064507,064507,,064500,Negros Occidental,Negros Occidental,,,,25,,13.2937,123.8982
064508,3,Bayan,Municipality,Enrique B. Magalona (Saravia),Enrique B. Magalona (Saravia),enrique-b-magalona-saravia-064508,064508,,064500,Negros Occidental,Negros Occidental,,,,23,,10.883,122.967
064509,3,Bayan,Municipality,Escalante,Escalante,escalante-064509,064509,,064500,Negros Occidental,Negros Occidental,,,,21,,10.833,123.5
064510,3,Bayan,Municipality,Himamaylan,Himamaylan,himamaylan-064510,064510,,064500,Negros Occidental,Negros Occidental,,,,19,,10.1,122.867
064511,3,Bayan,Municipality,Hinigaran,Hinigaran,hinigaran-064511,064511,,064500,Negros Occidental,Negros Occidental,,,,24,,10.267,122.85
064512,3,Bayan,Municipality,Hinoba-An (Asia),Hinoba-An (Asia),hinoba-an-asia-064512,064512,,064500,Negros Occidental,Negros Occidental,,,,13,,9.583,122.467
064513,3,Bayan,Municipality,Ilog,Ilog,ilog-064513,064513,,064500,Negros Occidental,Negros Occidental,,,,15,,10.033,122.767
064514,3,Bayan,Municipality,Isabela,Isabela,isabela-064514,064514,,064500,Negros Occidental,Negros Occidental,,,,30,,10.2,122.983
064515,3,Bayan,Municipality,Kabankalan,Kabankalan,kabankalan-064515,064515,,064500,Negros Occidental,Negros Occidental,,,,32,,9.983,122.817
064516,3,Bayan,Municipality,La Carlota City,La Carlota City,la-carlota-city-064516,064516,,064500,Negros Occidental,Negros Occidental,,,,14,,10.4167,122.9167
064517,3,Bayan,Municipality,La Castellana,La Castellana,la-castellana-064517,064517,,064500,Negros Occidental,Negros Occidental,,,,13,,10.35,123.067
064518,3,Bayan,Municipality,Manapla,Manapla,manapla-064518,064518,,064500,Negros Occidental,Negros Occidental,,,,12,,10.95,123.12
064519,3,Bayan,Municipality,Moises Padilla (Magallon),Moises Padilla (Magallon),moises-padilla-magallon-064519,064519,,064500,Negros Occidental,Negros Occidental,,,,15,,10.267,123.083
064520,3,Bayan,Municipality,Murcia,Murcia,murcia-064520,064520,,064500,Negros Occidental,Negros Occidental,,,,23,,10.6,123.03
064521,3,Bayan,Municipality,Pontevedra,Pontevedra,pontevedra-064521,064521,,064500,Negros Occidental,Negros Occidental,,,,20,,10.367,122.883
064522,3,Bayan,Municipality,Pulupandan,Pulupandan,pulupandan-064522,064522,,064500,Negros Occidental,Negros Occidental,,,,20,,10.517,122.8
064523,3,Bayan,Municipality,Sagay City,Sagay City,sagay-city-064523,064523,,064500,Negros Occidental,Negros Occidental,,,,25,,10.9,123.417
064524,3,Bayan,Municipality,San Carlos City,San Carlos City,san-carlos-city-064524,064524,,064500,Negros Occidental,Negros Occidental,,,,18,,11.6595,124.8321
064525,3,Bayan,Municipality,San Enrique,San Enrique,san-enrique-064525,064525,,064500,Negros Occidental,Negros Occidental,,,,10,,10.417,122.85
064526,3,Bayan,Municipality,Silay City,Silay City,silay-city-064526,064526,,064500,Negros Occidental,Negros Occidental,,,,16,,10.8,122.967
064527,3,Bayan,Municipality,Sipalay,Sipalay,sipalay-064527,064527,,064500,Negros Occidental,Negros Occidental,,,,17,,9.75,122.4
064528,3,Bayan,Municipality,Talisay,Talisay,talisay-064528,064528,,064500,Negros Occidental,Negros Occidental,,,,27,,14.133,122.917
064529,3,Bayan,Municipality,Toboso,Toboso,toboso-064529,064529,,064500,Negros Occidental,Negros Occidental,,,,9,,10.717,123.517
064530,3,Bayan,Municipality,Valladolid,Valladolid,valladolid-064530,064530,,064500,Negros Occidental,Negros Occidental,,,,16,,10.467,122.833
064531,3,Bayan,Municipality,Victorias,Victorias,victorias-064531,064531,,064500,Negros Occidental,Negros Occidental,,,,26,,10.9,123.083
064532,3,Bayan,Municipality,Salvador Benedicto,Salvador Benedicto,salvador-benedicto-064532,064532,,064500,Negros Occidental,Negros Occidental,,,,7,,10.55,123.233
067900,2,Lalawigan,Province,Guimaras,Guimaras,guimaras-067900,067900,,R06,Western Visayas,Western Visayas,,,5,98,,11.0238,122.5175
067901,3,Bayan,Municipality,Buenavista,Buenavista,buenavista-067901,067901,,067900,Guimaras,Guimaras,,,,36,,10.7,122.63
067902,3,Bayan,Municipality,Jordan,Jordan,jordan-067902,067902,,067900,Guimaras,Guimaras,,,,14,,10.6,122.6
067903,3,Bayan,Municipality,Nueva Valencia,Nueva Valencia,nueva-valencia-067903,067903,,067900,Guimaras,Guimaras,,,,22,,10.517,122.533
067904,3,Bayan,Municipality,San Lorenzo,San Lorenzo,san-lorenzo-067904,067904,,067900,Guimaras,Guimaras,,,,12,,10.65,122.717
067905,3,Bayan,Municipality,Sibunag,Sibunag,sibunag-067905,067905,,067900,Guimaras,Guimaras,,,,14,,10.5,122.667
071200,2,Lalawigan,Province,Bohol,Bohol,bohol-071200,071200,,R07,Central Visayas,Central Visayas,,,48,1109,,9.9594,124.0531
071201,3,Bayan,Municipality,Alburquerque,Alburquerque,alburquerque-071201,071201,,071200,Bohol,Bohol,,,,11,,9.6,123.95
071202,3,Bayan,Municipality,Alicia,Alicia,alicia-071202,071202,,071200,Bohol,Bohol,,,,15,,9.9,124.45
071203,3,Bayan,Municipality,Anda,Anda,anda-071203,071203,,071200,Bohol,Bohol,,,,16,,9.75,124.57
071204,3,Bayan,Municipality,Antequera,Antequera,antequera-071204,071204,,071200,Bohol,Bohol,,,,21,,9.78,123.9
071205,3,Bayan,Municipality,Baclayon,Baclayon,baclayon-071205,071205,,071200,Bohol,Bohol,,,,17,,9.63,123.9
071206,3,Bayan,Municipality,Balilihan,Balilihan,balilihan-071206,071206,,071200,Bohol,Bohol,,,,31,,9.75,123.97
071207,3,Bayan,Municipality,Batuan,Batuan,batuan-071207,071207,,071200,Bohol,Bohol,,,,15,,9.8,124.13
071208,3,Bayan,Municipality,Bilar,Bilar,bilar-071208,071208,,071200,Bohol,Bohol,,,,19,,9.7,124.1
071209,3,Bayan,Municipality,Buenavista,Buenavista,buenavista-071209,071209,,071200,Bohol,Bohol,,,,35,,10.08,124.12
071210,3,Bayan,Municipality,Calape,Calape,calape-071210,071210,,071200,Bohol,Bohol,,,,33,,9.88,123.88
071211,3,Bayan,Municipality,Candijay,Candijay,candijay-071211,071211,,071200,Bohol,Bohol,,,,21,,9.82,124.5
071212,3,Bayan,Municipality,Carmen,Carmen,carmen-071212,071212,,071200,Bohol,Bohol,,,,29,,9.82,124.2
071213,3,Bayan,Municipality,Catigbian,Catigbian,catigbian-071213,071213,,071200,Bohol,Bohol,,,,22,,9.83,124.03
071214,3,Bayan,Municipality,Clarin,Clarin,clarin-071214,071214,,071200,Bohol,Bohol,,,,24,,9.97,124.02
071215,3,Bayan,Municipality,Corella,Corella,corella-071215,071215,,071200,Bohol,Bohol,,,,8,,9.68,123.92
071216,3,Bayan,Municipality,Cortes,Cortes,cortes-071216,071216,,071200,Bohol,Bohol,,,,14,,9.72,123.88
071217,3,Bayan,Municipality,Dagohoy,Dagohoy,dagohoy-071217,071217,,071200,Bohol,Bohol,,,,15,,9.92,124.28
071218,3,Bayan,Municipality,Danao,Danao,danao-071218,071218,,071200,Bohol,Bohol,,,,17,,10.02,124.27
071219,3,Bayan,Municipality,Dauis,Dauis,dauis-071219,071219,,071200,Bohol,Bohol,,,,12,,9.62,123.85
071220,3,Bayan,Municipality,Dimiao,Dimiao,dimiao-071220,071220,,071200,Bohol,Bohol,,,,35,,9.62,124.17
071221,3,Bayan,Municipality,Duero,Duero,duero-071221,071221,,071200,Bohol,Bohol,,,,21,,9.72,124.4
071222,3,Bayan,Municipality,Garcia Hernandez,Garcia Hernandez,garcia-hernandez-071222,071222,,071200,Bohol,Bohol,,,,30,,9.62,124.3
071223,3,Bayan,Municipality,Guindulman,Guindulman,guindulman-071223,071223,,071200,Bohol,Bohol,,,,19,,9.77,124.48
071224,3,Bayan,Municipality,Inabanga,Inabanga,inabanga-071224,071224,,071200,Bohol,Bohol,,,,50,,10.03,124.07
071225,3,Bayan,Municipality,Jagna,Jagna,jagna-071225,071225,,071200,Bohol,Bohol,,,,33,,9.65,124.37
071226,3,Bayan,Municipality,Getafe,Getafe,getafe-071226,071226,,071200,Bohol,Bohol,,,,24,,10.15,124.15
071227,3,Bayan,Municipality,Lila,Lila,lila-071227,071227,,071200,Bohol,Bohol,,,,18,,9.6,124.1
071228,3,Bayan,Municipality,Loay,Loay,loay-071228,071228,,071200,Bohol,Bohol,,,,24,,9.6,124.02
071229,3,Bayan,Municipality,Loboc,Loboc,loboc-071229,071229,,071200,Bohol,Bohol,,,,28,,9.63,124.03
071230,3,Bayan,Municipality,Loon,Loon,loon-071230,071230,,071200,Bohol,Bohol,,,,67,,9.8,123.8
071231,3,Bayan,Municipality,Mabini,Mabini,mabini-071231,071231,,071200,Bohol,Bohol,,,,22,,9.87,124.52
071232,3,Bayan,Municipality,Maribojoc,Maribojoc,maribojoc-071232,071232,,071200,Bohol,Bohol,,,,22,,9.75,123.83
071233,3,Bayan,Municipality,Panglao,Panglao,panglao-071233,071233,,071200,Bohol,Bohol,,,,10,,9.58,123.75
071234,3,Bayan,Municipality,Pilar,Pilar,pilar-071234,071234,,071200,Bohol,Bohol,,,,21,,9.83,124.33
071235,3,Bayan,Municipality,Pres. Carlos P. Garcia (Pitogo),Pres. Carlos P. Garcia (Pitogo),pres-carlos-p-garcia-pitogo-071235,071235,,071200,Bohol,Bohol,,,,23,,7.45,123.317
071236,3,Bayan,Municipality,Sagbayan (Borja),Sagbayan (Borja),sagbayan-borja-071236,071236,,071200,Bohol,Bohol,,,,24,,9.92,124.1
071237,3,Bayan,Municipality,San Isidro,San Isidro,san-isidro-071237,071237,,071200,Bohol,Bohol,,,,12,,9.8,124.3
071238,3,Bayan,Municipality,San Miguel,San Miguel,san-miguel-071238,071238,,071200,Bohol,Bohol,,,,18,,10,124.32
071239,3,Bayan,Municipality,Sevilla,Sevilla,sevilla-071239,071239,,071200,Bohol,Bohol,,,,13,,9.7,124.05
071240,3,Bayan,Municipality,Sierra Bullones,Sierra Bullones,sierra-bullones-071240,071240,,071200,Bohol,Bohol,,,,22,,9.82,124.28
071241,3,Bayan,Municipality,Sikatuna,Sikatuna,sikatuna-071241,071241,,071200,Bohol,Bohol,,,,10,,9.68,123.97
071242,3,Bayan,Municipality,Tagbilaran City,Tagbilaran City,tagbilaran-city-071242,071242,,071200,Bohol,Bohol,,,,15,,9.65,123.85
071243,3,Bayan,Municipality,Talibon,Talibon,talibon-071243,071243,,071200,Bohol,Bohol,,,,25,,10.12,124.28
071244,3,Bayan,Municipality,Trinidad,Trinidad,trinidad-071244,071244,,071200,Bohol,Bohol,,,,20,,10.05,124.35
071245,3,Bayan,Municipality,Tubigon,Tubigon,tubigon-071245,071245,,071200,Bohol,Bohol,,,,34,,9.95,123.97
071246,3,Bayan,Municipality,Ubay,Ubay,ubay-071246,071246,,071200,Bohol,Bohol,,,,44,,10.05,124.47
071247,3,Bayan,Municipality,Valencia,Valencia,valencia-071247,071247,,071200,Bohol,Bohol,,,,35,,9.62,124.2
071248,3,Bayan,Municipality,Bien Unido,Bien Unido,bien-unido-071248,071248,,071200,Bohol,Bohol,,,,15,,10.13,124.38
072200,2,Lalawigan,Province,Cebu,Cebu,cebu-072200,072200,,R07,Central Visayas,Central Visayas,,,53,1203,,11.1211,123.2693
072201,3,Bayan,Municipality,Alcantara,Alcantara,alcantara-072201,072201,,072200,Cebu,Cebu,,,,9,,12.267,122.05
072202,3,Bayan,Municipality,Alcoy,Alcoy,alcoy-072202,072202,,072200,Cebu,Cebu,,,,8,,9.68,123.5
072203,3,Bayan,Municipality,Alegria,Alegria,alegria-072203,072203,,072200,Cebu,Cebu,,,,9,,9.467,125.583
072204,3,Bayan,Municipality,Aloguinsan,Aloguinsan,aloguinsan-072204,072204,,072200,Cebu,Cebu,,,,15,,10.22,123.55
072205,3,Bayan,Municipality,Argao,Argao,argao-072205,072205,,072200,Cebu,Cebu,,,,45,,9.88,123.6
072206,3,Bayan,Municipality,Asturias,Asturias,asturias-072206,072206,,072200,Cebu,Cebu,,,,27,,10.57,123.72
072207,3,Bayan,Municipality,Badian,Badian,badian-072207,072207,,072200,Cebu,Cebu,,,,29,,9.87,123.4
072208,3,Bayan,Municipality,Balamban,Balamban,balamban-072208,072208,,072200,Cebu,Cebu,,,,28,,10.5,123.72
072209,3,Bayan,Municipality,Bantayan,Bantayan,bantayan-072209,072209,,072200,Cebu,Cebu,,,,25,,11.17,123.72
072210,3,Bayan,Municipality,Barili,Barili,barili-072210,072210,,072200,Cebu,Cebu,,,,42,,10.12,123.52
072211,3,Bayan,Municipality,Bogo,Bogo,bogo-072211,072211,,072200,Cebu,Cebu,,,,29,,11.03,124
072212,3,Bayan,Municipality,Boljoon,Boljoon,boljoon-072212,072212,,072200,Cebu,Cebu,,,,11,,9.63,123.48
072213,3,Bayan,Municipality,Borbon,Borbon,borbon-072213,072213,,072200,Cebu,Cebu,,,,19,,10.83,124.03
072214,3,Bayan,Municipality,Carcar,Carcar,carcar-072214,072214,,072200,Cebu,Cebu,,,,15,,10.1,123.63
072215,3,Bayan,Municipality,Carmen,Carmen,carmen-072215,072215,,072200,Cebu,Cebu,,,,21,,9.217,125.967
072216,3,Bayan,Municipality,Catmon,Catmon,catmon-072216,072216,,072200,Cebu,Cebu,,,,20,,14.8271,120.9915
072217,3,Bayan,Municipality,Cebu City,Cebu City,cebu-city-072217,072217,,072200,Cebu,Cebu,,,,80,,11.1377,123.3847
072218,3,Bayan,Municipality,Compostela,Compostela,compostela-072218,072218,,072200,Cebu,Cebu,,,,17,,7.667,126.083
072219,3,Bayan,Municipality,Consolacion,Consolacion,consolacion-072219,072219,,072200,Cebu,Cebu,,,,21,,9.8761,126.0956
072220,3,Bayan,Municipality,Cordova,Cordova,cordova-072220,072220,,072200,Cebu,Cebu,,,,13,,10.25,123.95
072221,3,Bayan,Municipality,Daanbantayan,Daanbantayan,daanbantayan-072221,072221,,072200,Cebu,Cebu,,,,20,,11.25,124
072222,3,Bayan,Municipality,Dalaguete,Dalaguete,dalaguete-072222,072222,,072200,Cebu,Cebu,,,,33,,9.77,123.53
072223,3,Bayan,Municipality,Danao City,Danao City,danao-city-072223,072223,,072200,Cebu,Cebu,,,,42,,10.52,124.03
072224,3,Bayan,Municipality,Dumanjug,Dumanjug,dumanjug-072224,072224,,072200,Cebu,Cebu,,,,37,,10.05,123.43
072225,3,Bayan,Municipality,Ginatilan,Ginatilan,ginatilan-072225,072225,,072200,Cebu,Cebu,,,,14,,9.6,123.35
072226,3,Bayan,Municipality,Lapu-lapu City (Opon),Lapu-lapu City (Opon),lapu-lapu-city-opon-072226,072226,,072200,Cebu,Cebu,,,,30,,10.9645,123.4686
